capsule,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z 
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-278.3848628531499,278.3848628531499,3630450.3415669,-399.99999669791225,0.0,7.254605315064544,1.55e-06,8.48152791380136,5471953.492775071,339223.07165132073,1441206.0691761656,1285114.8522866918
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-278.4999244431474,278.4999244431474,3771793.7642955026,-424.9999954206213,0.0,7.311215962282886,1.55e-06,8.81126344642338,5684686.094466697,354029.26827203133,1594712.5436272158,1431854.8926409525
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-278.6153072839302,278.6153072839302,3913137.2476878804,-449.99999942754744,0.0,7.363687310730152,1.55e-06,9.140994631841254,5897415.891510487,368835.32376293273,1759232.5076172592,1589608.512875045
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-278.7309815592853,278.7309815592853,4054480.7647884367,-474.9999984945096,0.0,7.412396757290016,1.55e-06,9.470720469757039,6110142.238552928,383641.126605349,1935177.5500388169,1758787.4567639062
,-700.0000000000005,699.9999999999995,-300.0,300.0,-301.9655138539907,301.9655138539907,1866776.7020851565,-50.00000000274379,0.0,5.044449258064164,1.55e-06,4.363400138371683,2815096.863465602,167642.8311335605,283936.25459424866,197487.73273984774
,-750.0000000000003,749.9999999999998,-300.0000000000001,299.99999999999994,-302.0690572721941,302.0690572721941,2016430.8528753577,-74.99999980470845,0.0,5.281854311829777,1.55e-06,4.712501369410367,3040323.4641357204,185288.77570763594,335455.0018998556,240047.09598112103
,-799.9999999999999,800.0,-300.00000000000017,299.99999999999983,-302.1742943469553,302.1742943469553,2166084.8286124393,-99.99999966629754,0.0,5.486077752673021,1.55e-06,5.061591632727764,3265542.9888566225,202933.75121479633,392863.39457849227,288497.03452177526
,-849.9999999999994,850.0000000000005,-300.0000000000002,299.9999999999998,-302.2809905665925,302.2809905665925,2315738.728126966,-124.99999950175102,0.0,5.6642991169783246,1.55e-06,5.410692717069982,3490769.4948838595,220578.84672698134,456598.96442408534,343274.054333575
,-900.0000000000005,899.9999999999995,-300.0,299.9999999999999,-302.3889503433896,302.3889503433896,2465392.7618863895,-150.00000058533018,0.0,5.820940273462028,1.55e-06,5.7597918588459365,3715994.7476425394,238223.57380304625,527097.4158458324,404814.33867019624
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-302.4980097809206,302.4980097809206,2615046.684080652,-175.0000003505681,0.0,5.9596934254362095,1.55e-06,6.108890752347497,3941219.8402241915,255868.05307527512,604795.2923422231,473554.30016907956
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-302.6080308662049,302.6080308662049,2764700.597138877,-200.00000036598678,0.0,6.083432069527773,1.55e-06,6.457991041432296,4166445.8331821263,273512.3535658906,690129.2877221234,549930.5468742447
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-302.7188968073862,302.7188968073862,2914354.535102984,-224.999995962302,0.0,6.1944877648862775,1.55e-06,6.807091022162034,4391671.627201312,291156.4698069615,783535.5507054932,634379.2512079123
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-302.8305082857023,302.8305082857023,3064008.4561127685,-249.99999058710813,0.0,6.294700438389921,1.55e-06,7.1561907880390505,4616897.282605839,308800.425801168,885450.5203082177,727336.8200228255
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-302.9427804347185,302.9427804347185,3213662.3714941153,-274.9999898662357,0.0,6.385596149685869,1.55e-06,7.505290784558272,4842123.086811788,326444.26320307114,996310.6224387481,829239.6410409126
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-303.05564039755814,303.05564039755814,3363316.0059729107,-299.99990738325397,0.0,6.468486961170138,1.55e-06,7.85439389596082,5067350.900619884,344088.1286901145,1116552.5138650495,940524.2366855232
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-303.16902534391875,303.16902534391875,3513058.218367194,-325.0000138294804,0.0,6.5262428701448485,1.55e-06,8.214180970530212,5299471.593890459,362283.53087141586,1248746.2583500256,1063341.8019192126
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-303.2828808536036,303.2828808536036,3662720.742080951,-349.9998938580613,0.0,6.595548901393437,1.55e-06,8.563606906897952,5524907.6818696465,379951.6418037178,1389276.608846564,1194893.565582675
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-303.3971595930768,303.3971595930768,3812383.3450198844,-374.99999258210784,0.0,6.659386054145939,1.55e-06,8.913040543001415,5750348.737420268,397619.8143707737,1540512.1099718825,1337150.557877946
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-303.51182022709696,303.51182022709696,3962045.865697973,-399.99999247601437,0.0,6.718509013207009,1.55e-06,9.262478014647568,5975792.26751456,415288.1345507782,1702889.3761369097,1490549.1613148653
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-303.6268265196705,303.6268265196705,4111708.3789427644,-424.99999260032956,0.0,6.773306421330986,1.55e-06,9.611914463344661,6201235.137641717,432956.343819282,1876844.5736880077,1655525.8071769748
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-303.7421465880922,303.7421465880922,4261370.892634998,-449.9999929586654,0.0,6.824258315757872,1.55e-06,9.961350993487025,6426678.06031421,450624.50038965046,2062814.6531420317,1832517.389232458
,-1550.000000000001,1549.9999999999989,-300.0000000000003,299.9999999999997,-303.8577522812954,303.8577522812954,4411033.58290981,-474.999993396584,0.0,6.871741376546909,1.55e-06,10.310787159544068,6652120.7480929475,468292.55154200824,2261236.224493371,2021960.6090369201
,-750.0000000000003,749.9999999999998,-300.0000000000001,299.99999999999994,-327.0908098020848,327.0908098020848,2096648.3335085413,-50.000000973225134,0.0,4.645310313427326,1.55e-06,4.901837624446062,3162475.886739395,210668.41931891162,364748.5316694366,246748.16504011024
,-799.9999999999999,800.0,-300.00000000000017,299.99999999999983,-327.19500610671776,327.19500610671776,2254791.300800001,-75.00000138880469,0.0,4.859098838782405,1.55e-06,5.270957726936121,3400617.8883458846,231536.94143549632,426483.68510351673,296954.73295105377
,-849.9999999999994,850.0000000000005,-300.0000000000002,299.9999999999998,-327.30074394213693,327.30074394213693,2412933.8598050512,-100.00000061992493,0.0,5.04502229153797,1.55e-06,5.640081773105219,3638762.434261432,252405.23718952312,494807.3367145932,353750.0435683247
,-900.0000000000005,899.9999999999995,-300.0,299.9999999999999,-327.40782013573096,327.40782013573096,2571076.9014143758,-125.00000218752517,0.0,5.207749951056805,1.55e-06,6.009197373265135,3876901.5311387964,273272.7088455162,570180.3007107079,417595.46175490954
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-327.51606374225673,327.51606374225673,2729219.9757070914,-150.00000412775026,0.0,5.351807264429528,1.55e-06,6.378319853031179,4115045.0664717285,294140.2353636997,653064.9111643529,488952.50316230906
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-327.6253302971433,327.6253302971433,2887362.9381342833,-175.00000014868397,0.0,5.480105618840667,1.55e-06,6.7474423044244105,4353188.58349962,315007.51313323143,743922.1838551918,568282.4672640797
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-327.7354971618287,327.7354971618287,3045505.7993129925,-200.0000067215743,0.0,5.595026527873797,1.55e-06,7.116559140350208,4591328.477645296,335874.4044519817,843213.1516921308,656046.4628143806
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-327.8464597528686,327.8464597528686,3203648.847990067,-225.00000721197952,0.0,5.6986864040721485,1.55e-06,7.485679082296319,4829470.375675045,356741.2536249416,951399.8458927253,752706.2491625269
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-327.95812848222687,327.95812848222687,3361791.9521893105,-250.00000889619085,0.0,5.792605616918509,1.55e-06,7.854799507432201,5067612.58544013,377607.97481824574,1068943.5514932326,858723.1771042062
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-328.0704262683785,328.0704262683785,3519934.8746298086,-275.0000147070723,0.0,5.8780572201040036,1.55e-06,8.22391732825388,5305753.115002503,398474.50719876227,1196305.3043742343,974558.3161446975
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-328.18328650535227,328.18328650535227,3678077.8902223776,-300.0000174672664,0.0,5.956137723858286,1.55e-06,8.593033764939767,5543892.751574043,419340.8667427917,1333946.5082592093,1100673.0881325249
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-328.29665139951425,328.29665139951425,3836220.8468736443,-325.0000188526625,0.0,6.027886960175796,1.55e-06,8.962154901348773,5782035.420225015,440207.29923514655,1482329.659054686,1237529.7416284133
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-328.4104706022574,328.4104706022574,3994363.590937155,-350.0000827647348,0.0,6.093994709658193,1.55e-06,9.331277251640275,6020178.872025983,461073.7005536925,1641915.5928046457,1385589.2166669245
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-328.52470008143524,328.52470008143524,4152506.3407441718,-375.00002207305914,0.0,6.15507959020974,1.55e-06,9.700399504720469,6258322.26110998,481940.01724858186,1813165.6234159903,1545312.8719962195
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-328.6393011860391,328.6393011860391,4310649.071268355,-400.00001925478864,0.0,6.211675299680494,1.55e-06,10.069521042711623,6496465.188846208,502806.2330188593,1996541.0619603016,1717162.0312453823
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-328.75423986784017,328.75423986784017,4468792.1093649985,-425.0000192106188,0.0,6.264213275618026,1.55e-06,10.4386402556097,6734606.616522387,523672.25595387723,2192502.9834408103,1901597.8643116013
,-1550.000000000001,1549.9999999999989,-300.0000000000003,299.9999999999997,-328.86948603100285,328.86948603100285,4626935.15155075,-450.00001962523623,0.0,6.31304766167035,1.55e-06,10.807753839682354,6972744.412698293,544537.9362320092,2401512.2410900244,2099081.3492025766
,-1599.9999999999995,1600.0000000000002,-300.00000000000034,299.99999999999966,-328.98501298643544,328.98501298643544,4785078.107409294,-475.0000194086307,0.0,6.358687943102561,1.55e-06,11.176877168656326,7210888.495907307,565404.1790300339,2624032.1441567033,2310074.9510528757
,-799.9999999999999,800.0,-300.00000000000017,299.99999999999983,-352.21715479286996,352.21715479286996,2341370.047640029,-50.00000476624391,0.0,4.268994285521345,1.55e-06,5.474713187855322,3532073.0244227885,261707.74294896165,461681.7917702456,304913.2027561411
,-849.9999999999994,850.0000000000005,-300.0000000000002,299.9999999999998,-352.32188595478453,352.32188595478453,2508144.360644465,-75.00001017331691,0.0,4.460320029598795,1.55e-06,5.864149286677198,3783322.1204369017,286189.89833482844,534922.6924781583,363669.12229425256
,-900.0000000000005,899.9999999999995,-300.0,299.9999999999999,-352.4280317468683,352.4280317468683,2674918.8359430623,-99.99999954329431,0.0,4.6277126582662556,1.55e-06,6.253587821021368,4034572.7877557212,310671.8231538592,615493.6059575537,429755.2872074274
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-352.5354144172073,352.5354144172073,2841693.1885107,-124.9999992886863,0.0,4.775557431747613,1.55e-06,6.643024554850167,4285822.293451721,335153.3218539968,703881.0787495617,503658.43569372094
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-352.64388318612686,352.64388318612686,3008467.679900137,-149.99999941337376,0.0,4.907026645121648,1.55e-06,7.032460482315878,4537071.27891347,359634.5173217787,800572.017412801,585865.3513433465
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-352.7533096291602,352.7533096291602,3175242.0193477906,-175.0000223609717,0.0,5.024745207246974,1.55e-06,7.421897806864756,4788321.165719197,384115.5808490019,906053.4222801435,676862.8713364878
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-352.8635839057494,352.8635839057494,3342016.3439141,-199.9999957807395,0.0,5.130756991484165,1.55e-06,7.811336343719967,5039571.834658043,408596.535966365,1020812.1522116377,777137.8273917449
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-352.9746116771972,352.9746116771972,3508791.027757347,-224.9999951000559,0.0,5.226616329208203,1.55e-06,8.200772056477565,5290820.681598429,433077.1529537138,1145334.6728878417,887176.9051115672
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-353.0863115838093,353.0863115838093,3675565.666695031,-249.9999936104016,0.0,5.313674389265095,1.55e-06,8.590203399527212,5542066.709372395,457557.3791747675,1280107.5479660807,1007466.7119253472
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-353.1986131747834,353.1986131747834,3842340.0256507318,-274.99999311302963,0.0,5.393245907637288,1.55e-06,8.979642440654994,5793317.703648383,482037.92018756433,1425618.9299361608,1138494.7401616522
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-353.3114552045858,353.3114552045858,4009114.5016740523,-299.99999250408365,0.0,5.466225138703063,1.55e-06,9.369078063998316,6044566.492902139,506518.19259957573,1582354.331435587,1280747.0355760846
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-353.4247842262832,353.4247842262832,4175888.9729515607,-324.99999164864965,0.0,5.533392859334873,1.55e-06,9.75851402533697,6295815.5002174005,530998.400856402,1750801.0458463852,1434710.7065275023
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-353.53855342594284,353.53855342594284,4342663.503410134,-349.99999067877394,0.0,5.595393454757402,1.55e-06,10.147949168631031,6547063.979761956,555478.481252241,1931445.6780366907,1600872.4219433959
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-353.6527216532194,353.6527216532194,4509438.010077195,-374.99999081504905,0.0,5.652860064712104,1.55e-06,10.537382157931374,6798311.069633145,579958.4401368664,2124774.4910096824,1779718.4446229178
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-353.767252612071,353.767252612071,4676212.682403468,-399.9999916419239,0.0,5.706176862971409,1.55e-06,10.926816676257628,7049559.145972664,604438.3355700568,2331275.429239263,1971736.6578639625
,-1550.000000000001,1549.9999999999989,-300.0000000000003,299.9999999999997,-353.88211418259516,353.88211418259516,4842986.602060087,-424.99994254535864,0.0,5.75590898486396,1.55e-06,11.316255619169105,7300810.076883294,628918.4387685613,2551435.6455956884,2177413.948708313
,-1599.9999999999995,1600.0000000000002,-300.00000000000034,299.99999999999966,-353.9972778505977,353.9972778505977,5009760.953708959,-449.99999479308866,0.0,5.802309874278014,1.55e-06,11.705693556374522,7552060.358951304,653398.4108952871,2785741.0009207698,2397236.515531795
,-1650.000000000001,1649.999999999999,-300.0,300.0,-354.11271822599065,354.11271822599065,5176535.4757405445,-474.9999984421579,0.0,5.845689896803375,1.55e-06,12.095129579133122,7803309.405892337,677878.2116046938,3034678.126503066,2631691.018995245
,-849.9999999999994,850.0000000000005,-300.0000000000002,299.9999999999998,-377.344379237829,377.344379237829,2601022.6399705834,-50.00000037037302,0.0,3.9155505282025884,1.55e-06,6.08215881844842,3923973.4312570454,321752.61722301267,576786.8238361783,373041.0582787438
,-900.0000000000005,899.9999999999995,-300.0,299.9999999999999,-377.4495521629978,377.4495521629978,2776549.312360834,-75.00000047842552,0.0,4.0856892134543275,1.55e-06,6.492162060563605,4188491.6519765197,350265.5298807534,662904.3736856268,441303.2533239002
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-377.5560325534506,377.5560325534506,2952076.065675712,-100.0000006870777,0.0,4.23559620636742,1.55e-06,6.902164857137253,4453009.58524984,378778.097948874,757136.7743424273,517680.64430076693
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-377.663663536452,377.663663536452,3127602.78259462,-125.00000385626298,0.0,4.368748544190048,1.55e-06,7.312168921741306,4717528.336607294,407290.4976911622,859996.7334552517,602685.7638074532
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-377.77231103632437,377.77231103632437,3303129.5185865867,-150.00000503185868,0.0,4.487817493604628,1.55e-06,7.722165498851831,4982042.257323762,435802.38178746804,971995.7916124411,696830.4696814092
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-377.88186002618494,377.88186002618494,3478656.234615277,-175.00000649414085,0.0,4.594802749159336,1.55e-06,8.132167042465081,5246559.382235536,464314.2210620797,1093647.943026935,800628.3341320417
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-377.9922114413995,377.9922114413995,3654182.945071842,-200.0000077656736,0.0,4.691517625291052,1.55e-06,8.542168765232699,5511076.622730774,492825.89621645154,1225465.160909296,914591.4297536872
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-378.1032796361692,378.1032796361692,3829709.6541826525,-225.0000089098326,0.0,4.77937212923415,1.55e-06,8.952170488278707,5775593.863405617,521337.4231606849,1367959.954742966,1039232.24948183
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-378.2149902842723,378.2149902842723,4005236.3227806455,-250.00001022909308,0.0,4.859584587609999,1.55e-06,9.362174070275367,6040112.303403462,549848.9557773519,1521645.0356644522,1175063.357609314
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-378.3272786424365,378.3272786424365,4180763.032644307,-275.0000109152517,0.0,4.933022506473089,1.55e-06,9.772175588111965,6304629.411685139,578360.2288505787,1687032.5370887383,1322597.1373974502
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-378.4400881097528,378.4400881097528,4356289.78909005,-300.0000117838954,0.0,5.00047607533282,1.55e-06,10.182173113073759,6569143.943918554,606871.1254024693,1864634.6647018485,1482345.9068788914
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-378.5533690290047,378.5533690290047,4531816.5979230935,-325.0000118371569,0.0,5.062773173405604,1.55e-06,10.592173602051595,6833660.388420384,635382.1295833641,2054964.7701663652,1654822.5588211478
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-378.66707768602737,378.66707768602737,4707343.337904637,-350.00000939278584,0.0,5.120459789355648,1.55e-06,11.002173545103453,7098176.480711905,663893.0613412736,2258534.734874691,1840539.152707342
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-378.78117547154113,378.78117547154113,4882870.068389448,-375.00003555249265,0.0,5.174041697789309,1.55e-06,11.41217373411358,7362692.73168618,692404.0262283767,2475857.297926039,2040008.2949290087
,-1550.000000000001,1549.9999999999989,-300.0000000000003,299.9999999999997,-378.8956281766463,378.8956281766463,5058396.485286693,-400.00000265684,0.0,5.2238865483387595,1.55e-06,11.82217423572663,7627209.184339762,720914.932820479,2707445.1336777876,2253742.7617843123
,-1599.9999999999995,1600.0000000000002,-300.00000000000034,299.99999999999966,-379.0104053985977,379.0104053985977,5233923.194802774,-424.9999801222339,0.0,5.270386249318079,1.55e-06,12.232176499818827,7891726.774076663,749425.8486971231,2953810.900368874,2482255.1619561436
,-1650.000000000001,1649.999999999999,-300.0,300.0,-379.12548003785287,379.12548003785287,5409449.96979318,-449.99995325686035,0.0,5.313673593147972,1.55e-06,12.642186841173448,8156249.574950611,777937.0095436166,3215468.7761580003,2726059.4765361585
,-1699.999999999998,1700.000000000002,-300.0000000000003,299.9999999999998,-379.2408278709084,379.2408278709084,5584976.724100762,-474.9999505497576,0.0,5.354307483174887,1.55e-06,13.052201062834488,8420774.879248057,806448.0742914687,3492931.4481782233,2985668.7545033977
,-900.0000000000005,899.9999999999995,-300.0,299.9999999999999,-402.47234738235744,402.47234738235744,2875677.3128541876,-49.99999891353903,0.0,3.5845106569771663,1.55e-06,6.7242832656957185,4338247.268190786,391859.6780655972,712244.2502392603,452255.16034533473
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-402.5778879140693,402.5778879140693,3060059.582302644,-74.99999886555699,0.0,3.7348821940219574,1.55e-06,7.155064377578599,4616170.566179741,424846.6710872288,812690.8057572038,531035.2549372471
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-402.6846443896818,402.6846443896818,3244441.9923096886,-100.0000001863358,0.0,3.8681880496552536,1.55e-06,7.585846879566225,4894094.761010468,457833.3213453522,922081.0313333937,618759.3877784967
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-402.7924772837502,402.7924772837502,3428824.244288424,-125.00004983836794,0.0,3.9871360851559174,1.55e-06,8.01662664576737,5172017.190817659,490819.7253148227,1040953.12440306,715965.5955328834
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-402.9012665120683,402.9012665120683,3613206.485886897,-150.0000019686775,0.0,4.093946934918611,1.55e-06,8.44740578170254,5449939.214001639,523805.885175509,1169845.7453985966,823192.5683569179
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-403.0109083590787,403.0109083590787,3797588.7490205006,-175.0000030371316,0.0,4.190394642623203,1.55e-06,8.878188553339598,5727863.582799741,556792.2077668892,1309297.6816004978,940978.7143635936
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-403.12131292814246,403.12131292814246,3981971.0171739575,-200.00000395756433,0.0,4.277923820142714,1.55e-06,9.308970476716135,6005787.404332991,589778.2123784266,1459847.2003873342,1069862.762414787
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-403.23240202400103,403.23240202400103,4166353.2868587347,-225.00000506023682,0.0,4.357708805489156,1.55e-06,9.739752690966386,6283711.413526701,622764.0965510785,1622032.8588102295,1210383.0730531125
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-403.3441073913776,403.3441073913776,4350735.802830218,-250.00000322694257,0.0,4.4307662290087855,1.55e-06,10.170535610860162,6561635.877974298,655749.9060935623,1796393.1475527156,1363078.098254427
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-403.4563692466802,403.4563692466802,4535118.070742154,-275.00000357522805,0.0,4.497875819677504,1.55e-06,10.60131667135868,6839559.142812051,688735.539127142,1983466.2375668956,1528486.087735573
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-403.5691350509046,403.5691350509046,4719500.092180578,-300.000009850806,0.0,4.559762011104757,1.55e-06,11.032097490754731,7117482.252099827,721721.132127374,2183790.8402354233,1707145.6156584474
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-403.682358481221,403.682358481221,4903882.360829883,-325.00001229297584,0.0,4.616979812700227,1.55e-06,11.462878638127117,7395405.572985237,754706.5935582827,2397905.558443193,1899595.4020412383
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-403.795998566479,403.795998566479,5088264.7338482905,-350.00001519339656,0.0,4.670034087308925,1.55e-06,11.893659092484754,7673328.446764357,787691.9040819198,2626348.713702758,2106373.7763789757
,-1550.000000000001,1549.9999999999989,-300.0000000000003,299.9999999999997,-403.9100189582319,403.9100189582319,5272647.038959391,-375.0000198051302,0.0,4.719339890365239,1.55e-06,12.324437266277153,7951249.849211067,820676.97570427,2869658.5299761016,2328019.0402433123
,-1599.9999999999995,1600.0000000000002,-300.00000000000034,299.99999999999966,-404.024387314074,404.024387314074,5457029.306382684,-400.0000241543048,0.0,4.765384794206637,1.55e-06,12.755218378099027,8229173.147160662,853662.1981811288,3128374.387290795,2565070.2033149656
,-1650.000000000001,1649.999999999999,-300.0,300.0,-404.13907477430877,404.13907477430877,5641411.558266333,-425.0000143481226,0.0,4.808400442716004,1.55e-06,13.18599805385762,8507095.51861782,886647.2434279834,3403034.166734086,2818065.458516287
,-1699.999999999998,1700.000000000002,-300.0000000000003,299.9999999999998,-404.25405551639676,404.25405551639676,5825793.744191752,-450.00000135506855,0.0,4.848728821466799,1.55e-06,13.61677881818637,8785018.592378303,919632.3237921094,3694176.8073096797,3087543.5403319877
,-1750.0000000000045,1749.9999999999957,-300.00000000000006,299.99999999999994,-404.36930637441304,404.36930637441304,6010176.069331108,-475.00000131538667,0.0,4.886531736962888,1.55e-06,14.04755700562941,9062940.003631877,952617.1166783886,4002339.522693068,3374041.993680948
,-950.0000000000005,949.9999999999995,-300.00000000000017,299.9999999999999,-427.60094946411954,427.60094946411954,3165395.9468546403,-50.00000050241479,0.0,3.2742807407935235,1.55e-06,7.401195528552996,4774964.857130965,473151.37462511717,870367.3318198612,543745.8679626787
,-999.9999999999993,1000.0000000000008,-300.0000000000001,299.9999999999999,-427.7067979833278,427.7067979833278,3358722.9021974835,-75.00000026108029,0.0,3.406294281870155,1.55e-06,7.852943269320386,5066415.012464765,511082.70292403776,986678.3993786906,634111.2957479953
,-1050.0000000000011,1049.999999999999,-300.0000000000001,299.9999999999999,-427.8137834787942,427.8137834787942,3552050.018407809,-100.00000020396685,0.0,3.523907313848305,1.55e-06,8.304689197689502,5357863.998509356,549013.6321110259,1112805.2215566211,734292.8713802214
,-1100.0000000000005,1099.9999999999993,-300.00000000000057,299.99999999999943,-427.9217809904757,427.9217809904757,3745377.344395852,-125.00000021916003,0.0,3.6294437961880694,1.55e-06,8.756429400275874,5649309.290500564,586944.064575801,1249311.8280369663,844854.7194366398
,-1150.0000000000025,1149.9999999999975,-300.00000000000017,299.9999999999999,-428.03068227309,428.03068227309,3938704.5067580515,-150.0000002082053,0.0,3.7245355798585726,1.55e-06,9.208173746862732,5940757.256040473,624874.4731725971,1396764.407250904,966362.5702875789
,-1200.0000000000011,1199.9999999999986,-300.0000000000001,299.9999999999999,-428.1403932546889,428.1403932546889,4132031.636835146,-175.00000024987114,0.0,3.810776670598267,1.55e-06,9.659919650925623,6232206.226403628,662804.8441163749,1555727.219670449,1099380.6978802034
,-1250.0000000000018,1249.9999999999982,-300.0000000000002,299.9999999999998,-428.25083191225474,428.25083191225474,4325358.632728445,-199.99999670764282,0.0,3.889501634982032,1.55e-06,10.111676111869185,6523662.007657539,700735.5468505584,1726766.2558197887,1244474.8017917345
,-1300.0000000000018,1299.9999999999982,-300.0000000000004,299.9999999999996,-428.3619264943758,428.3619264943758,4518685.788840561,-224.99999701768954,0.0,3.9613522561823378,1.55e-06,10.563423905137252,6815112.196862744,738665.6980819921,1910443.7410100305,1402207.8478389017
,-1350.0000000000014,1349.9999999999984,-299.9999999999999,300.0000000000001,-428.47361403202706,428.47361403202706,4712013.160284873,-249.99999734949688,0.0,4.027291576511446,1.55e-06,11.015170492696209,7106561.608191103,776595.6579917979,2107325.270770318,1573145.1255895097
,-1400.0000000000002,1399.9999999999998,-299.99999999999983,300.00000000000017,-428.5858390882466,428.5858390882466,4905340.305150997,-274.9999977159424,0.0,4.088001239462082,1.55e-06,11.466918742644552,7398012.092028743,814525.8261922037,2317975.70176038,1757851.0955029393
,-1450.0000000000011,1449.999999999999,-300.0000000000004,299.9999999999996,-428.69855270590796,428.69855270590796,5098667.43649819,-299.99999824983735,0.0,4.144147154448814,1.55e-06,11.91866488210364,7689461.214260412,852455.7368464343,2542959.448929322,1956890.6264611664
,-1499.9999999999989,1500.0000000000014,-300.00000000000017,299.99999999999983,-428.81171151989224,428.81171151989224,5291994.566734993,-324.99999980981914,0.0,4.196183875521824,1.55e-06,12.370414940308931,7980912.86471544,890385.8010066266,2782842.386897861,2170829.204880039
